Rep,Row,Pos,Fert,PlotIndex,PlotID,Plant,Genotype,SeedTreatment,R_Year,ERA,BG_activity.g,BX_activity.g,CB_activity.g,LAP_activity.g,NAG_activity.g,TimePoint,Stage,kgdw_ha,FracN.leco,FracC.leco,kgN_ha,RGR,AGR,Nprod,NupR,d15N,X15N_AtPercent,FracN,FracN_fromSoil,FracN_fromFert,kgFertN_ha,kgSoilN_ha
2,3,b,170,88,2-3b_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,85,89,2-3b_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,0,90,2-3b_0,Bare,Bare,,NA,NA,58.50091821,11.7737697,11.74892383,103.3675116,10.88637711,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,0,139,3-2c_0,Bare,Bare,,NA,NA,69.37502912,15.43594398,16.04795932,116.6291569,12.45642683,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,85,140,3-2c_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,170,141,3-2c_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,85,214,4-3d_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,0,215,4-3d_0,Bare,Bare,,NA,NA,58.4121814,12.24269521,11.58262003,155.5271675,11.33471831,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,170,216,4-3d_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,85,58,1-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,0,59,1-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,170,60,1-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,85,118,2-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,0,119,2-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,170,120,2-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,85,178,3-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,0,179,3-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,170,180,3-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,85,238,4-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,0,239,4-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,170,240,4-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,5,1-1b_85,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,b,85,29,1-3b_85,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,a,0,74,2-2a_0,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,0,86,2-3a_0,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,161,3-4b_85,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,a,170,171,3-5a_170,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,c,0,188,4-1c_0,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,197,4-2b_85,,,,NA,NA,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,85,49,1-5a_85,Bare,Bare,,NA,NA,36.35615368,11.43143003,10.28104346,14.22597119,6.705028343,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,0,50,1-5a_0,Bare,Bare,,NA,NA,39.39791383,11.3280152,11.28424501,21.71586197,9.888255933,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,170,51,1-5a_170,Bare,Bare,,NA,NA,43.98392981,12.51364907,13.84818268,24.26927729,12.15937991,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,170,88,2-3b_170,Bare,Bare,,NA,NA,40.40947929,11.3881003,12.71309461,23.24554905,11.12395778,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,85,89,2-3b_85,Bare,Bare,,NA,NA,37.96438162,11.53667845,13.42774293,24.37950463,9.787692136,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,0,90,2-3b_0,Bare,Bare,,NA,NA,43.70488804,13.8535747,14.85283305,25.519868,10.92622201,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,0,139,3-2c_0,Bare,Bare,,NA,NA,52.70136257,15.66035255,17.12485727,25.61084867,10.46004796,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,85,140,3-2c_85,Bare,Bare,,NA,NA,55.44734926,16.70992946,18.76038133,23.99743638,11.56890182,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,170,141,3-2c_170,Bare,Bare,,NA,NA,59.36484279,15.76561591,20.34026982,39.70624992,16.02850755,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,85,214,4-3d_85,Bare,Bare,,NA,NA,40.30441054,13.20325383,12.39872968,21.55910155,9.427133312,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,0,215,4-3d_0,Bare,Bare,,NA,NA,43.63613368,13.97329288,13.46967471,26.70212016,11.99642904,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,170,216,4-3d_170,Bare,Bare,,NA,NA,47.4612084,14.50500452,13.85697781,29.34819006,14.11123428,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,85,58,1-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,0,59,1-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,170,60,1-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,85,118,2-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,0,119,2-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,170,120,2-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,85,178,3-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,0,179,3-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,170,180,3-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,85,238,4-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,0,239,4-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,170,240,4-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,5,1-1b_85,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,b,85,29,1-3b_85,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,a,0,74,2-2a_0,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,0,86,2-3a_0,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,161,3-4b_85,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,a,170,171,3-5a_170,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,c,0,188,4-1c_0,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,197,4-2b_85,,,,NA,NA,NA,NA,NA,NA,NA,T1,V6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,85,49,1-5a_85,Bare,Bare,,NA,NA,43.31686164,11.527968,13.50582421,207.0300195,9.706185664,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,0,50,1-5a_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,170,51,1-5a_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,170,88,2-3b_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,85,89,2-3b_85,Bare,Bare,,NA,NA,48.59495751,13.52176801,18.12042665,151.2301175,12.93798463,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,0,90,2-3b_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,0,139,3-2c_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,85,140,3-2c_85,Bare,Bare,,NA,NA,62.48524058,16.44507724,22.10789457,136.3743667,13.58033495,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,170,141,3-2c_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,85,214,4-3d_85,Bare,Bare,,NA,NA,41.28223281,14.05261226,12.58461562,161.4514588,7.50324705,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,0,215,4-3d_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,170,216,4-3d_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,85,58,1-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,0,59,1-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,170,60,1-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,85,118,2-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,0,119,2-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,170,120,2-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,85,178,3-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,0,179,3-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,170,180,3-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,85,238,4-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,0,239,4-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,170,240,4-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,5,1-1b_85,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,b,85,29,1-3b_85,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,a,0,74,2-2a_0,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,0,86,2-3a_0,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,161,3-4b_85,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,a,170,171,3-5a_170,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,c,0,188,4-1c_0,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,197,4-2b_85,,,,NA,NA,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,85,49,1-5a_85,Bare,Bare,,NA,NA,49.00256409,15.05814501,13.97037159,204.8769028,10.16686069,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,0,50,1-5a_0,Bare,Bare,,NA,NA,66.83712966,16.09340882,15.60560555,182.450132,13.84608737,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,170,51,1-5a_170,Bare,Bare,,NA,NA,68.23619875,16.5365146,20.82359337,182.9812894,18.55242113,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,170,88,2-3b_170,Bare,Bare,,NA,NA,64.08161835,18.07281495,20.44174783,199.551731,13.71813619,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,85,89,2-3b_85,Bare,Bare,,NA,NA,67.02759747,16.56901853,20.00679116,203.1996624,12.5924032,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,0,90,2-3b_0,Bare,Bare,,NA,NA,68.00513034,17.40125652,17.69406613,212.155123,14.37552301,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,0,139,3-2c_0,Bare,Bare,,NA,NA,72.37586598,17.72768499,23.10713818,156.3551623,19.04287148,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,85,140,3-2c_85,Bare,Bare,,NA,NA,74.15820731,17.78219141,24.59521121,170.7863473,15.61148698,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,170,141,3-2c_170,Bare,Bare,,NA,NA,80.74944704,16.93052856,25.05140029,185.2686929,22.32884688,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,85,214,4-3d_85,Bare,Bare,,NA,NA,53.69043231,13.48798351,17.26613583,190.7678787,15.01952534,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,0,215,4-3d_0,Bare,Bare,,NA,NA,66.3854013,16.05213959,19.98883958,212.7836657,14.86979259,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,170,216,4-3d_170,Bare,Bare,,NA,NA,66.62626802,19.52822112,21.35762723,200.8033378,22.65590546,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,85,58,1-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,0,59,1-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,170,60,1-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,85,118,2-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,0,119,2-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,170,120,2-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,85,178,3-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,0,179,3-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,170,180,3-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,85,238,4-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,0,239,4-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,170,240,4-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,5,1-1b_85,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,b,85,29,1-3b_85,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,a,0,74,2-2a_0,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,0,86,2-3a_0,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,161,3-4b_85,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,a,170,171,3-5a_170,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,c,0,188,4-1c_0,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,197,4-2b_85,,,,NA,NA,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
